Ticket_ID,Priority_Level,inferred_severity,mismatch,mismatch_type,severity_delta,Resolution_Time_Hours,Satisfaction_Score,Issue_Category
TKT-112461,Medium,Low,1,False Alarm,-1,48,5,Account
TKT-112462,Medium,Low,1,False Alarm,-1,27,1,Billing
TKT-112463,Medium,Low,1,False Alarm,-1,63,4,Technical
TKT-112464,High,Low,1,False Alarm,-2,26,1,Billing
TKT-112465,Low,Medium,1,Hidden Crisis,1,42,4,Technical
TKT-112466,High,Medium,1,False Alarm,-1,45,5,Technical
TKT-112467,Low,Low,0,Consistent,0,36,5,Billing
TKT-112468,Low,Low,0,Consistent,0,18,5,General Inquiry
TKT-112469,Low,Low,0,Consistent,0,103,5,Account
TKT-112470,Low,Low,0,Consistent,0,26,4,Account
TKT-112471,Low,Low,0,Consistent,0,18,5,General Inquiry
TKT-112472,Low,Low,0,Consistent,0,80,4,Billing
TKT-112473,High,Low,1,False Alarm,-2,10,5,Technical
TKT-112474,High,Low,1,False Alarm,-2,20,4,General Inquiry
TKT-112475,Low,Low,0,Consistent,0,89,5,Account
TKT-112476,Medium,Low,1,False Alarm,-1,8,4,Technical
TKT-112477,Medium,Low,1,False Alarm,-1,4,4,Technical
TKT-112478,Medium,Medium,0,Consistent,0,112,5,Technical
TKT-112479,Low,Low,0,Consistent,0,12,1,Billing
TKT-112480,Low,Low,0,Consistent,0,47,3,Billing
TKT-112481,Critical,Low,1,False Alarm,-3,17,5,Technical
TKT-112482,Critical,Low,1,False Alarm,-3,3,5,Technical
TKT-112483,Low,Low,0,Consistent,0,7,3,Billing
TKT-112484,Medium,Medium,0,Consistent,0,37,4,Technical
TKT-112485,Low,Medium,1,Hidden Crisis,1,23,1,Technical
TKT-112486,Low,Low,0,Consistent,0,71,4,General Inquiry
TKT-112487,Low,Low,0,Consistent,0,19,2,Account
TKT-112488,Low,Medium,1,Hidden Crisis,1,75,1,General Inquiry
TKT-112489,Low,Low,0,Consistent,0,4,5,Account
TKT-112490,Low,Medium,1,Hidden Crisis,1,77,4,Technical
TKT-112491,Low,Low,0,Consistent,0,2,4,Account
TKT-112492,Low,Low,0,Consistent,0,49,5,Account
TKT-112493,Medium,Low,1,False Alarm,-1,15,4,Technical
TKT-112494,Medium,Low,1,False Alarm,-1,16,3,Billing
TKT-112495,Medium,Low,1,False Alarm,-1,14,4,Technical
TKT-112496,Low,Low,0,Consistent,0,120,5,General Inquiry
TKT-112497,Low,Medium,1,Hidden Crisis,1,36,5,Technical
TKT-112498,Medium,Low,1,False Alarm,-1,42,4,Technical
TKT-112499,Medium,Medium,0,Consistent,0,65,5,Technical
TKT-112500,Medium,Low,1,False Alarm,-1,3,2,Billing
TKT-112501,Low,Low,0,Consistent,0,33,4,Billing
TKT-112502,Medium,Low,1,False Alarm,-1,6,4,Account
TKT-112503,Medium,Low,1,False Alarm,-1,4,3,General Inquiry
TKT-112504,High,Low,1,False Alarm,-2,22,5,Technical
TKT-112505,Medium,Medium,0,Consistent,0,7,1,Billing
TKT-112506,Critical,Low,1,False Alarm,-3,4,5,Technical
TKT-112507,High,Medium,1,False Alarm,-1,38,4,Technical
TKT-112508,High,Low,1,False Alarm,-2,5,2,General Inquiry
TKT-112509,Medium,Low,1,False Alarm,-1,31,4,Account
TKT-112510,High,Low,1,False Alarm,-2,24,3,Billing
TKT-112511,Medium,Low,1,False Alarm,-1,28,2,Account
TKT-112512,Medium,Low,1,False Alarm,-1,12,1,Billing
TKT-112513,Critical,Medium,1,False Alarm,-2,25,1,Fraud
TKT-112514,High,Medium,1,False Alarm,-1,37,2,Fraud
TKT-112515,Critical,Low,1,False Alarm,-3,3,3,Fraud
TKT-112516,Low,Low,0,Consistent,0,18,5,General Inquiry
TKT-112517,Medium,Medium,0,Consistent,0,120,1,Account
TKT-112518,High,Low,1,False Alarm,-2,1,1,Fraud
TKT-112519,Medium,Low,1,False Alarm,-1,38,1,Billing
TKT-112520,Low,Low,0,Consistent,0,37,5,General Inquiry
TKT-112521,Low,Low,0,Consistent,0,42,1,General Inquiry
TKT-112522,Low,Medium,1,Hidden Crisis,1,19,2,Technical
TKT-112523,Medium,Low,1,False Alarm,-1,12,4,Technical
TKT-112524,Critical,Low,1,False Alarm,-3,4,4,Technical
TKT-112525,Low,Low,0,Consistent,0,37,5,Account
TKT-112526,Medium,Medium,0,Consistent,0,84,2,Billing
TKT-112527,Medium,Medium,0,Consistent,0,30,5,Technical
TKT-112528,High,Low,1,False Alarm,-2,8,4,Technical
TKT-112529,Low,Medium,1,Hidden Crisis,1,120,5,Technical
TKT-112530,Low,Medium,1,Hidden Crisis,1,1,1,Billing
TKT-112531,Medium,Low,1,False Alarm,-1,2,4,Technical
TKT-112532,High,Medium,1,False Alarm,-1,58,5,Technical
TKT-112533,High,Low,1,False Alarm,-2,15,3,Technical
TKT-112534,High,Medium,1,False Alarm,-1,24,3,Technical
TKT-112535,Medium,Low,1,False Alarm,-1,12,1,Billing
TKT-112536,Low,Low,0,Consistent,0,13,5,Account
TKT-112537,Low,Low,0,Consistent,0,16,5,Technical
TKT-112538,Medium,Low,1,False Alarm,-1,50,4,Account
TKT-112539,Medium,Low,1,False Alarm,-1,8,5,Technical
TKT-112540,High,Low,1,False Alarm,-2,17,5,Technical
TKT-112541,Medium,Low,1,False Alarm,-1,120,5,Technical
TKT-112542,Low,Low,0,Consistent,0,35,3,Account
TKT-112543,High,Low,1,False Alarm,-2,7,3,Account
TKT-112544,Medium,Low,1,False Alarm,-1,53,3,Billing
TKT-112545,Medium,Low,1,False Alarm,-1,26,5,Technical
TKT-112546,Critical,Low,1,False Alarm,-3,2,4,Fraud
TKT-112547,Low,Low,0,Consistent,0,16,5,General Inquiry
TKT-112548,Critical,Low,1,False Alarm,-3,39,4,Fraud
TKT-112549,Medium,Medium,0,Consistent,0,120,4,Account
TKT-112550,Low,Low,0,Consistent,0,3,5,General Inquiry
TKT-112551,Medium,Medium,0,Consistent,0,2,1,Technical
TKT-112552,Low,Medium,1,Hidden Crisis,1,16,1,Account
TKT-112553,High,Low,1,False Alarm,-2,14,4,Technical
TKT-112554,Low,Low,0,Consistent,0,52,4,Account
TKT-112555,Medium,Medium,0,Consistent,0,28,5,Technical
TKT-112556,Low,Low,0,Consistent,0,64,5,General Inquiry
TKT-112557,Medium,Low,1,False Alarm,-1,20,3,Billing
TKT-112558,Medium,Low,1,False Alarm,-1,24,2,Account
TKT-112559,Critical,Low,1,False Alarm,-3,7,2,Fraud
TKT-112560,Medium,Low,1,False Alarm,-1,37,1,Billing
TKT-112561,Low,Medium,1,Hidden Crisis,1,42,2,Billing
TKT-112562,High,Low,1,False Alarm,-2,4,1,General Inquiry
TKT-112563,Medium,Medium,0,Consistent,0,41,5,Technical
TKT-112564,Low,Low,0,Consistent,0,107,4,Account
TKT-112565,Medium,Low,1,False Alarm,-1,7,4,General Inquiry
TKT-112566,Low,Medium,1,Hidden Crisis,1,72,3,Technical
TKT-112567,High,Low,1,False Alarm,-2,8,4,Account
TKT-112568,Medium,Low,1,False Alarm,-1,65,4,Account
TKT-112569,Medium,Low,1,False Alarm,-1,30,3,Billing
TKT-112570,Low,Low,0,Consistent,0,2,3,Account
TKT-112571,Medium,Medium,0,Consistent,0,53,4,Technical
TKT-112572,Low,Low,0,Consistent,0,65,4,General Inquiry
TKT-112573,Medium,Low,1,False Alarm,-1,1,5,Technical
TKT-112574,Medium,Low,1,False Alarm,-1,113,3,Billing
TKT-112575,High,Low,1,False Alarm,-2,2,3,Technical
TKT-112576,Low,Low,0,Consistent,0,5,3,Billing
TKT-112577,Critical,Low,1,False Alarm,-3,1,4,Technical
TKT-112578,Medium,Low,1,False Alarm,-1,4,1,Billing
TKT-112579,Medium,Low,1,False Alarm,-1,19,5,Account
TKT-112580,High,Low,1,False Alarm,-2,35,4,Account
TKT-112581,High,Medium,1,False Alarm,-1,31,5,Technical
TKT-112582,Medium,Low,1,False Alarm,-1,18,5,Technical
TKT-112583,High,Low,1,False Alarm,-2,22,5,Fraud
TKT-112584,Medium,Medium,0,Consistent,0,68,1,Account
TKT-112585,Medium,Low,1,False Alarm,-1,68,5,Account
TKT-112586,Medium,Low,1,False Alarm,-1,13,4,Technical
TKT-112587,Low,Low,0,Consistent,0,15,4,Account
TKT-112588,Medium,Medium,0,Consistent,0,120,5,Technical
TKT-112589,Medium,Medium,0,Consistent,0,29,5,Technical
TKT-112590,Low,Low,0,Consistent,0,23,5,General Inquiry
TKT-112591,Low,Low,0,Consistent,0,23,5,Technical
TKT-112592,Low,Medium,1,Hidden Crisis,1,9,4,Billing
TKT-112593,Medium,Low,1,False Alarm,-1,34,3,Technical
TKT-112594,Medium,Low,1,False Alarm,-1,19,4,Technical
TKT-112595,High,Low,1,False Alarm,-2,9,5,Account
TKT-112596,Medium,Low,1,False Alarm,-1,120,5,Billing
TKT-112597,Low,Medium,1,Hidden Crisis,1,29,1,Billing
TKT-112598,Medium,Low,1,False Alarm,-1,1,2,Billing
TKT-112599,Medium,Low,1,False Alarm,-1,7,5,Account
TKT-112600,High,Low,1,False Alarm,-2,13,4,Technical
TKT-112601,Low,Medium,1,Hidden Crisis,1,104,2,Account
TKT-112602,Low,Medium,1,Hidden Crisis,1,120,4,Account
TKT-112603,Medium,Medium,0,Consistent,0,40,5,Technical
TKT-112604,Low,Low,0,Consistent,0,47,1,Billing
TKT-112605,Medium,Low,1,False Alarm,-1,1,5,Billing
TKT-112606,High,Low,1,False Alarm,-2,8,4,Billing
TKT-112607,Critical,Low,1,False Alarm,-3,1,4,Fraud
TKT-112608,Medium,Low,1,False Alarm,-1,6,2,Technical
TKT-112609,Low,Medium,1,Hidden Crisis,1,7,5,Billing
TKT-112610,Low,Low,0,Consistent,0,120,4,Account
TKT-112611,High,Low,1,False Alarm,-2,13,4,Account
TKT-112612,Low,Medium,1,Hidden Crisis,1,120,2,Billing
TKT-112613,Low,Low,0,Consistent,0,19,5,General Inquiry
TKT-112614,Low,Low,0,Consistent,0,120,4,Billing
TKT-112615,Medium,Low,1,False Alarm,-1,27,4,General Inquiry
TKT-112616,Low,Low,0,Consistent,0,14,4,Account
TKT-112617,High,Low,1,False Alarm,-2,29,3,Technical
TKT-112618,Medium,Low,1,False Alarm,-1,14,2,Billing
TKT-112619,Critical,Low,1,False Alarm,-3,2,2,Fraud
TKT-112620,Low,Low,0,Consistent,0,1,5,Technical
TKT-112621,Medium,Low,1,False Alarm,-1,13,4,Account
TKT-112622,High,Low,1,False Alarm,-2,16,5,Technical
TKT-112623,High,Low,1,False Alarm,-2,1,3,Technical
TKT-112624,High,Low,1,False Alarm,-2,5,4,Technical
TKT-112625,Medium,Medium,0,Consistent,0,23,2,Billing
TKT-112626,Medium,Low,1,False Alarm,-1,26,5,General Inquiry
TKT-112627,Low,Low,0,Consistent,0,1,5,Technical
TKT-112628,High,Medium,1,False Alarm,-1,35,1,Fraud
TKT-112629,Medium,Low,1,False Alarm,-1,84,5,General Inquiry
TKT-112630,Low,Low,0,Consistent,0,42,2,Account
TKT-112631,Medium,Low,1,False Alarm,-1,57,5,Account
TKT-112632,High,Medium,1,False Alarm,-1,68,4,Technical
TKT-112633,Low,Low,0,Consistent,0,29,5,General Inquiry
TKT-112634,Critical,Low,1,False Alarm,-3,6,4,Fraud
TKT-112635,Low,Medium,1,Hidden Crisis,1,31,3,Billing
TKT-112636,High,Low,1,False Alarm,-2,62,5,Account
TKT-112637,Medium,Low,1,False Alarm,-1,23,5,Account
TKT-112638,Critical,Low,1,False Alarm,-3,3,4,Technical
TKT-112639,Medium,Low,1,False Alarm,-1,17,5,Technical
TKT-112640,Low,Low,0,Consistent,0,114,5,Account
TKT-112641,Medium,Low,1,False Alarm,-1,67,5,Account
TKT-112642,High,Low,1,False Alarm,-2,4,3,Account
TKT-112643,Low,Low,0,Consistent,0,105,5,Account
TKT-112644,Medium,Medium,0,Consistent,0,8,1,Technical
TKT-112645,Medium,Low,1,False Alarm,-1,120,5,Billing
TKT-112646,High,Low,1,False Alarm,-2,11,5,Technical
TKT-112647,Low,Low,0,Consistent,0,94,4,Billing
TKT-112648,Medium,Low,1,False Alarm,-1,32,5,Account
TKT-112649,Medium,Low,1,False Alarm,-1,68,5,Account
TKT-112650,Medium,Low,1,False Alarm,-1,78,5,General Inquiry
TKT-112651,Low,Low,0,Consistent,0,56,4,General Inquiry
TKT-112652,Medium,Low,1,False Alarm,-1,87,5,General Inquiry
TKT-112653,Low,Low,0,Consistent,0,18,4,Billing
TKT-112654,High,Medium,1,False Alarm,-1,21,3,Technical
TKT-112655,Critical,Low,1,False Alarm,-3,15,5,Fraud
TKT-112656,Medium,Low,1,False Alarm,-1,36,3,Billing
TKT-112657,Medium,Low,1,False Alarm,-1,120,4,Account
TKT-112658,Medium,Low,1,False Alarm,-1,20,4,Billing
TKT-112659,Low,Low,0,Consistent,0,11,4,Account
TKT-112660,Medium,Low,1,False Alarm,-1,10,4,Account
TKT-112661,Medium,Low,1,False Alarm,-1,23,1,Account
TKT-112662,Medium,Low,1,False Alarm,-1,92,4,General Inquiry
TKT-112663,Medium,Low,1,False Alarm,-1,120,4,Account
TKT-112664,Low,Low,0,Consistent,0,13,4,Account
TKT-112665,Medium,Low,1,False Alarm,-1,4,4,Account
TKT-112666,High,Low,1,False Alarm,-2,4,5,Account
TKT-112667,Medium,Low,1,False Alarm,-1,30,3,General Inquiry
TKT-112668,Medium,Medium,0,Consistent,0,120,2,General Inquiry
TKT-112669,Medium,Low,1,False Alarm,-1,33,3,Billing
TKT-112670,Low,Low,0,Consistent,0,90,3,General Inquiry
TKT-112671,Medium,Low,1,False Alarm,-1,12,3,Billing
TKT-112672,Medium,Medium,0,Consistent,0,63,5,Technical
TKT-112673,Medium,Low,1,False Alarm,-1,6,5,Account
TKT-112674,High,Low,1,False Alarm,-2,12,4,Technical
TKT-112675,Medium,Low,1,False Alarm,-1,14,3,Billing
TKT-112676,Low,Low,0,Consistent,0,41,2,Billing
TKT-112677,Low,Low,0,Consistent,0,36,2,General Inquiry
TKT-112678,Critical,Low,1,False Alarm,-3,27,5,Technical
TKT-112679,Medium,Low,1,False Alarm,-1,3,4,Account
TKT-112680,Medium,Low,1,False Alarm,-1,60,4,Account
TKT-112681,Low,Low,0,Consistent,0,15,5,Account
TKT-112682,High,Low,1,False Alarm,-2,3,4,Technical
TKT-112683,Medium,Medium,0,Consistent,0,110,1,Billing
TKT-112684,Medium,Medium,0,Consistent,0,50,3,Billing
TKT-112685,Critical,Low,1,False Alarm,-3,7,4,Technical
TKT-112686,Medium,Low,1,False Alarm,-1,66,5,Technical
TKT-112687,Medium,Medium,0,Consistent,0,48,3,Technical
TKT-112688,Medium,Medium,0,Consistent,0,120,2,Account
TKT-112689,Low,Medium,1,Hidden Crisis,1,67,5,Technical
TKT-112690,High,Low,1,False Alarm,-2,27,3,General Inquiry
TKT-112691,Medium,Medium,0,Consistent,0,34,1,Technical
TKT-112692,Medium,Medium,0,Consistent,0,59,1,Billing
TKT-112693,Low,Medium,1,Hidden Crisis,1,29,4,Account
TKT-112694,Medium,Low,1,False Alarm,-1,21,5,Billing
TKT-112695,Low,Low,0,Consistent,0,3,4,Account
TKT-112696,Low,Low,0,Consistent,0,120,4,General Inquiry
TKT-112697,Low,Low,0,Consistent,0,20,5,Account
TKT-112698,Low,Low,0,Consistent,0,120,5,General Inquiry
TKT-112699,Low,Low,0,Consistent,0,6,2,Billing
TKT-112700,Medium,Medium,0,Consistent,0,60,5,Technical
TKT-112701,Low,Low,0,Consistent,0,18,4,Account
TKT-112702,Medium,Medium,0,Consistent,0,73,1,Billing
TKT-112703,Low,Low,0,Consistent,0,18,4,Billing
TKT-112704,Medium,Low,1,False Alarm,-1,7,1,Billing
TKT-112705,Low,Low,0,Consistent,0,12,2,Billing
TKT-112706,Low,Medium,1,Hidden Crisis,1,86,2,Technical
TKT-112707,Critical,Low,1,False Alarm,-3,23,4,Technical
TKT-112708,Low,Low,0,Consistent,0,22,4,Account
TKT-112709,Medium,Low,1,False Alarm,-1,56,5,Account
TKT-112710,Medium,Low,1,False Alarm,-1,4,4,General Inquiry
TKT-112711,High,Low,1,False Alarm,-2,5,5,Account
TKT-112712,Low,Low,0,Consistent,0,91,5,Billing
TKT-112713,Medium,Medium,0,Consistent,0,25,2,Billing
TKT-112714,Medium,Low,1,False Alarm,-1,18,2,Billing
TKT-112715,Critical,Medium,1,False Alarm,-2,13,4,Technical
TKT-112716,Low,Low,0,Consistent,0,120,5,Account
TKT-112717,Critical,Low,1,False Alarm,-3,2,5,Technical
TKT-112718,Low,Low,0,Consistent,0,10,4,Technical
TKT-112719,Low,Low,0,Consistent,0,9,1,Billing
TKT-112720,Critical,Low,1,False Alarm,-3,16,2,Fraud
TKT-112721,Medium,Low,1,False Alarm,-1,10,1,Account
TKT-112722,Medium,Low,1,False Alarm,-1,20,5,General Inquiry
TKT-112723,Low,Low,0,Consistent,0,112,4,Technical
TKT-112724,Low,Low,0,Consistent,0,44,4,Account
TKT-112725,Low,Low,0,Consistent,0,24,1,Billing
TKT-112726,Low,Low,0,Consistent,0,6,5,General Inquiry
TKT-112727,High,Medium,1,False Alarm,-1,70,4,Technical
TKT-112728,Low,Low,0,Consistent,0,17,5,Account
TKT-112729,High,Low,1,False Alarm,-2,19,5,Account
TKT-112730,Medium,Low,1,False Alarm,-1,13,5,Technical
TKT-112731,Medium,Low,1,False Alarm,-1,26,5,Billing
TKT-112732,Medium,Low,1,False Alarm,-1,120,5,General Inquiry
TKT-112733,Medium,Medium,0,Consistent,0,73,4,Account
TKT-112734,Low,Low,0,Consistent,0,43,4,Billing
TKT-112735,Low,Low,0,Consistent,0,16,4,General Inquiry
TKT-112736,Critical,Low,1,False Alarm,-3,6,4,Technical
TKT-112737,Medium,Low,1,False Alarm,-1,120,5,Account
TKT-112738,Medium,Low,1,False Alarm,-1,9,5,Account
TKT-112739,Low,Low,0,Consistent,0,25,5,General Inquiry
TKT-112740,Medium,Low,1,False Alarm,-1,111,3,Billing
TKT-112741,Medium,Low,1,False Alarm,-1,107,5,General Inquiry
TKT-112742,Medium,Low,1,False Alarm,-1,38,2,Billing
TKT-112743,Medium,Low,1,False Alarm,-1,23,1,Account
TKT-112744,Low,Low,0,Consistent,0,15,5,Account
TKT-112745,Low,Low,0,Consistent,0,52,4,Account
TKT-112746,Low,Low,0,Consistent,0,37,5,Technical
TKT-112747,Low,Medium,1,Hidden Crisis,1,120,1,General Inquiry
TKT-112748,Medium,Low,1,False Alarm,-1,38,4,Billing
TKT-112749,Low,Medium,1,Hidden Crisis,1,7,1,Billing
TKT-112750,Medium,Low,1,False Alarm,-1,6,5,Account
TKT-112751,Low,Medium,1,Hidden Crisis,1,38,3,Billing
TKT-112752,Low,Low,0,Consistent,0,70,5,General Inquiry
TKT-112753,Critical,Medium,1,False Alarm,-2,32,5,Technical
TKT-112754,High,Low,1,False Alarm,-2,6,5,Billing
TKT-112755,Low,Low,0,Consistent,0,25,5,General Inquiry
TKT-112756,Low,Low,0,Consistent,0,51,5,Account
TKT-112757,Low,Low,0,Consistent,0,36,5,Account
TKT-112758,Medium,Low,1,False Alarm,-1,41,5,Account
TKT-112759,Medium,Low,1,False Alarm,-1,120,5,Account
TKT-112760,Low,Low,0,Consistent,0,17,4,Account
TKT-112761,Low,Medium,1,Hidden Crisis,1,67,1,Billing
TKT-112762,Critical,Low,1,False Alarm,-3,17,2,Fraud
TKT-112763,Low,Low,0,Consistent,0,39,4,Technical
TKT-112764,Low,Low,0,Consistent,0,20,4,General Inquiry
TKT-112765,Low,Low,0,Consistent,0,42,3,Technical
TKT-112766,Low,Low,0,Consistent,0,7,1,Account
TKT-112767,Medium,Medium,0,Consistent,0,75,2,Billing
TKT-112768,Low,Low,0,Consistent,0,77,4,General Inquiry
TKT-112769,High,Low,1,False Alarm,-2,10,5,Billing
TKT-112770,Medium,Low,1,False Alarm,-1,28,5,Account
TKT-112771,High,Medium,1,False Alarm,-1,53,2,Fraud
TKT-112772,Medium,Low,1,False Alarm,-1,89,5,Technical
TKT-112773,Medium,Low,1,False Alarm,-1,19,4,Technical
TKT-112774,Low,Low,0,Consistent,0,66,4,General Inquiry
TKT-112775,Low,Low,0,Consistent,0,7,1,Billing
TKT-112776,Medium,Low,1,False Alarm,-1,53,4,Billing
TKT-112777,Medium,Low,1,False Alarm,-1,11,4,Technical
TKT-112778,Low,Low,0,Consistent,0,82,5,General Inquiry
TKT-112779,High,Low,1,False Alarm,-2,6,4,Technical
TKT-112780,Medium,Low,1,False Alarm,-1,90,5,Billing
TKT-112781,High,Low,1,False Alarm,-2,3,4,General Inquiry
TKT-112782,Medium,Low,1,False Alarm,-1,13,5,Technical
TKT-112783,High,Low,1,False Alarm,-2,21,4,Billing
TKT-112784,Low,Medium,1,Hidden Crisis,1,76,5,Technical
TKT-112785,Medium,Low,1,False Alarm,-1,4,3,Account
TKT-112786,Medium,Low,1,False Alarm,-1,23,3,Billing
TKT-112787,Medium,Low,1,False Alarm,-1,18,5,Account
TKT-112788,Low,Low,0,Consistent,0,18,5,Billing
TKT-112789,Low,Low,0,Consistent,0,67,5,General Inquiry
TKT-112790,Medium,Low,1,False Alarm,-1,80,3,Account
TKT-112791,High,Low,1,False Alarm,-2,11,4,Technical
TKT-112792,Medium,Low,1,False Alarm,-1,21,5,Technical
TKT-112793,Low,Low,0,Consistent,0,21,5,Account
TKT-112794,Medium,Low,1,False Alarm,-1,47,4,Billing
TKT-112795,Low,Low,0,Consistent,0,9,3,General Inquiry
TKT-112796,Medium,Low,1,False Alarm,-1,31,4,General Inquiry
TKT-112797,Medium,Low,1,False Alarm,-1,3,2,Account
TKT-112798,Low,Medium,1,Hidden Crisis,1,95,4,Billing
TKT-112799,Medium,Low,1,False Alarm,-1,120,4,General Inquiry
TKT-112800,Medium,Low,1,False Alarm,-1,27,2,Billing
TKT-112801,High,Low,1,False Alarm,-2,6,5,Technical
TKT-112802,Low,Low,0,Consistent,0,36,5,General Inquiry
TKT-112803,Low,Low,0,Consistent,0,27,5,Account
TKT-112804,Medium,Medium,0,Consistent,0,120,1,Billing
TKT-112805,Low,Medium,1,Hidden Crisis,1,30,5,Account
TKT-112806,Low,Medium,1,Hidden Crisis,1,120,2,Billing
TKT-112807,High,Low,1,False Alarm,-2,33,3,Technical
TKT-112808,Low,Low,0,Consistent,0,98,4,General Inquiry
TKT-112809,Low,Low,0,Consistent,0,3,1,Billing
TKT-112810,Low,Low,0,Consistent,0,3,5,Account
TKT-112811,Low,Medium,1,Hidden Crisis,1,49,1,Billing
TKT-112812,Medium,Medium,0,Consistent,0,88,5,Technical
TKT-112813,Medium,Low,1,False Alarm,-1,116,3,Technical
TKT-112814,Medium,Low,1,False Alarm,-1,116,5,General Inquiry
TKT-112815,High,Low,1,False Alarm,-2,5,5,Technical
TKT-112816,Medium,Medium,0,Consistent,0,22,3,Technical
TKT-112817,High,Medium,1,False Alarm,-1,43,3,Technical
TKT-112818,Low,Medium,1,Hidden Crisis,1,52,2,Billing
TKT-112819,Critical,Low,1,False Alarm,-3,11,4,Technical
TKT-112820,Low,Medium,1,Hidden Crisis,1,49,4,Technical
TKT-112821,Low,Medium,1,Hidden Crisis,1,52,5,Technical
TKT-112822,Medium,Low,1,False Alarm,-1,23,5,Technical
TKT-112823,Medium,Medium,0,Consistent,0,9,4,Technical
TKT-112824,Medium,Low,1,False Alarm,-1,7,4,General Inquiry
TKT-112825,High,Medium,1,False Alarm,-1,14,3,Technical
TKT-112826,Critical,Low,1,False Alarm,-3,3,5,Fraud
TKT-112827,Medium,Low,1,False Alarm,-1,120,4,Technical
TKT-112828,Medium,Low,1,False Alarm,-1,14,4,Technical
TKT-112829,Low,Low,0,Consistent,0,51,1,Account
TKT-112830,High,Low,1,False Alarm,-2,6,5,General Inquiry
TKT-112831,Medium,Low,1,False Alarm,-1,12,5,Account
TKT-112832,Medium,Low,1,False Alarm,-1,13,4,Account
TKT-112833,Medium,Low,1,False Alarm,-1,10,4,Account
TKT-112834,Low,Low,0,Consistent,0,2,3,Account
TKT-112835,Medium,Low,1,False Alarm,-1,62,3,General Inquiry
TKT-112836,Low,Low,0,Consistent,0,27,4,Account
TKT-112837,Low,Low,0,Consistent,0,120,5,General Inquiry
TKT-112838,Medium,Low,1,False Alarm,-1,112,3,General Inquiry
TKT-112839,Low,Low,0,Consistent,0,8,5,General Inquiry
TKT-112840,Low,Low,0,Consistent,0,18,4,Billing
TKT-112841,High,Low,1,False Alarm,-2,14,5,Account
TKT-112842,High,Low,1,False Alarm,-2,11,5,Billing
TKT-112843,Low,Low,0,Consistent,0,70,5,Technical
TKT-112844,Medium,Low,1,False Alarm,-1,11,5,Billing
TKT-112845,High,Low,1,False Alarm,-2,15,1,Technical
TKT-112846,Critical,Low,1,False Alarm,-3,7,5,Technical
TKT-112847,Medium,Low,1,False Alarm,-1,32,4,General Inquiry
TKT-112848,Low,Medium,1,Hidden Crisis,1,32,5,Billing
TKT-112849,Low,Medium,1,Hidden Crisis,1,36,4,Billing
TKT-112850,High,Low,1,False Alarm,-2,8,3,Billing
TKT-112851,Medium,Low,1,False Alarm,-1,7,4,General Inquiry
TKT-112852,High,Low,1,False Alarm,-2,8,4,Technical
TKT-112853,Medium,Low,1,False Alarm,-1,56,4,Technical
TKT-112854,High,Low,1,False Alarm,-2,13,5,General Inquiry
TKT-112855,Low,Low,0,Consistent,0,14,5,General Inquiry
TKT-112856,Low,Low,0,Consistent,0,38,1,Billing
TKT-112857,High,Low,1,False Alarm,-2,25,4,Technical
TKT-112858,Medium,Low,1,False Alarm,-1,26,4,Account
TKT-112859,Low,Low,0,Consistent,0,4,3,General Inquiry
TKT-112860,Low,Low,0,Consistent,0,24,4,Account
TKT-112861,Low,Low,0,Consistent,0,8,4,Technical
TKT-112862,Medium,Low,1,False Alarm,-1,120,3,Billing
TKT-112863,High,Low,1,False Alarm,-2,17,4,Technical
TKT-112864,Low,Low,0,Consistent,0,73,4,Billing
TKT-112865,Medium,Low,1,False Alarm,-1,36,5,Billing
TKT-112866,Low,Medium,1,Hidden Crisis,1,15,4,Billing
TKT-112867,Low,Low,0,Consistent,0,3,4,Technical
TKT-112868,Medium,Medium,0,Consistent,0,120,1,Billing
TKT-112869,Medium,Medium,0,Consistent,0,120,5,Billing
TKT-112870,Low,Low,0,Consistent,0,70,3,General Inquiry
TKT-112871,Medium,Medium,0,Consistent,0,9,2,Billing
TKT-112872,Low,Low,0,Consistent,0,1,4,Billing
TKT-112873,High,Low,1,False Alarm,-2,5,5,Technical
TKT-112874,Medium,Low,1,False Alarm,-1,10,4,General Inquiry
TKT-112875,Low,Medium,1,Hidden Crisis,1,7,3,Billing
TKT-112876,Low,Medium,1,Hidden Crisis,1,70,5,Technical
TKT-112877,Low,Low,0,Consistent,0,23,2,Billing
TKT-112878,Medium,Medium,0,Consistent,0,87,5,Technical
TKT-112879,Medium,Low,1,False Alarm,-1,80,5,General Inquiry
TKT-112880,High,Low,1,False Alarm,-2,8,2,Billing
TKT-112881,Medium,Low,1,False Alarm,-1,80,5,General Inquiry
TKT-112882,Medium,Low,1,False Alarm,-1,9,4,Account
TKT-112883,Low,Low,0,Consistent,0,28,5,Technical
TKT-112884,Medium,Medium,0,Consistent,0,80,1,Billing
TKT-112885,Low,Low,0,Consistent,0,51,4,Billing
TKT-112886,Medium,Low,1,False Alarm,-1,55,3,Billing
TKT-112887,Low,Low,0,Consistent,0,4,3,Billing
